epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,356.61,0.88226,0.53713,1.05565,0.92248,0.80846,0.88879,0.65126,0.8758,0.54028,1.0513,0.0011882,0.0011882,0.0011882
43,364.507,0.88784,0.54427,1.05089,0.95096,0.80707,0.8988,0.6712,0.83056,0.51426,1.03621,0.0011684,0.0011684,0.0011684
44,372.526,0.87235,0.53612,1.04703,0.92643,0.79755,0.87894,0.64589,0.89657,0.58789,1.07447,0.0011486,0.0011486,0.0011486
45,380.512,0.89687,0.53623,1.04831,0.93456,0.81497,0.88716,0.65423,0.88245,0.58037,1.05539,0.0011288,0.0011288,0.0011288
46,388.471,0.85787,0.52246,1.03978,0.91676,0.83802,0.8993,0.66851,0.85337,0.5339,1.03563,0.001109,0.001109,0.001109
47,396.265,0.87332,0.52671,1.0462,0.94102,0.80212,0.87178,0.6517,0.84155,0.56504,1.04753,0.0010892,0.0010892,0.0010892
48,404.214,0.87405,0.52672,1.03852,0.92523,0.80701,0.87836,0.6417,0.89584,0.59576,1.06123,0.0010694,0.0010694,0.0010694
49,412.199,0.85815,0.50977,1.02601,0.93084,0.80457,0.87547,0.65721,0.86352,0.54092,1.04658,0.0010496,0.0010496,0.0010496
50,420.145,0.85848,0.51392,1.03339,0.93212,0.82094,0.90292,0.66236,0.86034,0.48907,1.04339,0.0010298,0.0010298,0.0010298
51,427.952,0.86076,0.51471,1.0301,0.9218,0.83288,0.90082,0.65842,0.8594,0.56875,1.04695,0.00101,0.00101,0.00101
52,435.884,0.85717,0.51454,1.03863,0.94651,0.79891,0.89313,0.66679,0.85667,0.55329,1.04147,0.0009902,0.0009902,0.0009902
53,443.847,0.82914,0.49496,1.0127,0.94492,0.81577,0.89333,0.6634,0.83847,0.54517,1.03441,0.0009704,0.0009704,0.0009704
54,451.829,0.83901,0.50212,1.02311,0.94803,0.81793,0.89554,0.66726,0.84938,0.5652,1.04288,0.0009506,0.0009506,0.0009506
55,459.574,0.82101,0.4985,1.01985,0.96585,0.82473,0.90586,0.67924,0.84625,0.50846,1.0513,0.0009308,0.0009308,0.0009308
56,467.505,0.8281,0.48219,1.02244,0.94696,0.81114,0.89404,0.66245,0.86511,0.5271,1.06749,0.000911,0.000911,0.000911
57,475.48,0.82362,0.48213,1.01787,0.93501,0.84061,0.89905,0.67524,0.83022,0.53835,1.0278,0.0008912,0.0008912,0.0008912
58,483.432,0.80162,0.4819,1.00381,0.96466,0.81522,0.90978,0.67756,0.85576,0.5032,1.03698,0.0008714,0.0008714,0.0008714
59,491.24,0.8036,0.47572,1.00961,0.95312,0.82876,0.90229,0.66989,0.84958,0.50507,1.05454,0.0008516,0.0008516,0.0008516
60,499.172,0.80316,0.48042,1.00578,0.92537,0.82337,0.89123,0.65344,0.85368,0.52919,1.07103,0.0008318,0.0008318,0.0008318
61,507.139,0.80741,0.48616,1.01094,0.93935,0.84172,0.90386,0.67914,0.82746,0.47295,1.03915,0.000812,0.000812,0.000812
62,515.096,0.79199,0.47041,0.9986,0.9479,0.82201,0.90505,0.66462,0.8868,0.51367,1.0625,0.0007922,0.0007922,0.0007922
63,522.899,0.80188,0.48114,0.9996,0.9573,0.82241,0.90299,0.67581,0.8317,0.49765,1.04267,0.0007724,0.0007724,0.0007724
64,530.845,0.78905,0.4735,0.99711,0.95248,0.83832,0.90255,0.68035,0.80283,0.46154,1.02561,0.0007526,0.0007526,0.0007526
65,538.797,0.79695,0.47019,1.00107,0.96176,0.81929,0.89512,0.68008,0.77854,0.48522,1.02293,0.0007328,0.0007328,0.0007328
66,546.601,0.7763,0.46017,0.99193,0.93969,0.84685,0.91085,0.689,0.81238,0.49259,1.01915,0.000713,0.000713,0.000713
67,554.403,0.78912,0.45033,0.99823,0.93167,0.85462,0.91403,0.69811,0.82397,0.49131,1.03906,0.0006932,0.0006932,0.0006932
68,562.337,0.77592,0.45471,0.99303,0.94801,0.84239,0.90454,0.6858,0.7869,0.45914,1.00937,0.0006734,0.0006734,0.0006734
69,570.31,0.75986,0.44197,0.9838,0.96196,0.82461,0.91011,0.69038,0.8176,0.46587,1.03645,0.0006536,0.0006536,0.0006536
70,578.281,0.76441,0.45141,0.99384,0.95638,0.83424,0.90318,0.69505,0.7888,0.49175,1.02574,0.0006338,0.0006338,0.0006338
71,585.997,0.77033,0.45062,0.99411,0.95029,0.84239,0.90938,0.6947,0.78566,0.47391,1.02088,0.000614,0.000614,0.000614
72,593.9,0.75412,0.42979,0.98831,0.96293,0.83152,0.90744,0.69619,0.77302,0.44367,1.00993,0.0005942,0.0005942,0.0005942
73,601.812,0.76384,0.43548,0.99407,0.95102,0.85326,0.91377,0.69861,0.79292,0.43354,1.02321,0.0005744,0.0005744,0.0005744
74,609.677,0.74828,0.43345,0.9761,0.95363,0.83822,0.91152,0.69345,0.78783,0.44409,1.01851,0.0005546,0.0005546,0.0005546
