epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,672.509,0.79432,0.48753,1.06723,0.93063,0.83851,0.90781,0.68862,0.82148,0.55148,1.12043,0.0011684,0.0011684,0.0011684
44,687.791,0.77403,0.47771,1.04802,0.93135,0.82954,0.90928,0.69925,0.78408,0.50989,1.10958,0.0011486,0.0011486,0.0011486
45,703.189,0.78449,0.47575,1.05377,0.9289,0.85207,0.90889,0.68984,0.79514,0.54971,1.11703,0.0011288,0.0011288,0.0011288
46,718.471,0.75793,0.46462,1.04458,0.92819,0.86005,0.9164,0.70381,0.80181,0.53893,1.10778,0.001109,0.001109,0.001109
47,733.862,0.76533,0.46579,1.04469,0.93091,0.86042,0.92195,0.71315,0.78334,0.53197,1.10831,0.0010892,0.0010892,0.0010892
48,749.267,0.76812,0.45618,1.0448,0.9527,0.8484,0.92319,0.69685,0.7915,0.50464,1.10757,0.0010694,0.0010694,0.0010694
49,764.536,0.75499,0.44781,1.03564,0.94197,0.86011,0.92087,0.70724,0.7706,0.4651,1.1041,0.0010496,0.0010496,0.0010496
50,779.768,0.74809,0.45074,1.04252,0.95287,0.8356,0.92226,0.70712,0.7776,0.48439,1.11991,0.0010298,0.0010298,0.0010298
51,795.027,0.74366,0.45012,1.02681,0.93149,0.8682,0.9246,0.70797,0.77954,0.5165,1.10827,0.00101,0.00101,0.00101
52,810.315,0.73521,0.44049,1.02956,0.92767,0.87127,0.91923,0.70606,0.77804,0.47766,1.11827,0.0009902,0.0009902,0.0009902
53,825.564,0.72397,0.43039,1.01833,0.95211,0.84103,0.91303,0.70117,0.7499,0.49661,1.08789,0.0009704,0.0009704,0.0009704
54,840.786,0.73684,0.44503,1.0328,0.94913,0.84103,0.91345,0.69315,0.81747,0.51633,1.13011,0.0009506,0.0009506,0.0009506
55,856.047,0.71542,0.43729,1.02328,0.9395,0.86504,0.9193,0.71277,0.77972,0.50567,1.12826,0.0009308,0.0009308,0.0009308
56,871.285,0.71331,0.43202,1.02007,0.93277,0.86141,0.92819,0.71544,0.79409,0.49923,1.11547,0.000911,0.000911,0.000911
57,886.653,0.71314,0.42058,1.01979,0.9485,0.85734,0.92288,0.7215,0.7458,0.4559,1.08672,0.0008912,0.0008912,0.0008912
58,902.018,0.69047,0.41034,1.00517,0.94818,0.87092,0.93256,0.72656,0.77253,0.48129,1.09284,0.0008714,0.0008714,0.0008714
59,917.38,0.69033,0.41485,1.00662,0.9407,0.84064,0.90978,0.71554,0.74162,0.46966,1.08448,0.0008516,0.0008516,0.0008516
60,932.659,0.69477,0.41809,0.99792,0.94599,0.8587,0.93018,0.71863,0.76467,0.48622,1.10849,0.0008318,0.0008318,0.0008318
61,947.941,0.68065,0.41409,1.00103,0.95361,0.85326,0.9271,0.71696,0.80908,0.51189,1.13864,0.000812,0.000812,0.000812
62,963.17,0.67938,0.40997,0.99818,0.956,0.86005,0.9295,0.7263,0.75958,0.47828,1.10035,0.0007922,0.0007922,0.0007922
63,978.43,0.67471,0.40994,0.99792,0.9562,0.87364,0.93301,0.73675,0.72898,0.44915,1.09314,0.0007724,0.0007724,0.0007724
64,993.798,0.6597,0.39925,0.99251,0.95318,0.85462,0.92718,0.72796,0.73674,0.47076,1.07552,0.0007526,0.0007526,0.0007526
65,1009.08,0.66255,0.39559,0.99017,0.9474,0.86277,0.92908,0.7238,0.75084,0.46044,1.09183,0.0007328,0.0007328,0.0007328
66,1024.35,0.64752,0.38997,0.98448,0.95632,0.85462,0.92745,0.7305,0.74973,0.47151,1.09931,0.000713,0.000713,0.000713
67,1039.58,0.65904,0.38469,0.98642,0.94313,0.87092,0.92893,0.73375,0.7665,0.47926,1.1177,0.0006932,0.0006932,0.0006932
68,1054.86,0.65473,0.38284,0.98279,0.93189,0.87376,0.92912,0.7398,0.71282,0.43896,1.07808,0.0006734,0.0006734,0.0006734
69,1070.24,0.63344,0.37675,0.97356,0.94781,0.87908,0.9327,0.73904,0.75412,0.50358,1.09491,0.0006536,0.0006536,0.0006536
70,1085.45,0.63598,0.38158,0.97014,0.95064,0.875,0.92965,0.74095,0.71413,0.4679,1.0764,0.0006338,0.0006338,0.0006338
71,1100.79,0.63946,0.38355,0.97602,0.93965,0.86821,0.93085,0.73898,0.75828,0.49082,1.09886,0.000614,0.000614,0.000614
72,1116.07,0.63085,0.36907,0.97722,0.94844,0.87472,0.93194,0.73774,0.6898,0.41837,1.0713,0.0005942,0.0005942,0.0005942
73,1131.34,0.62979,0.36543,0.9811,0.96471,0.85425,0.92133,0.73325,0.71781,0.49911,1.08127,0.0005744,0.0005744,0.0005744
74,1146.62,0.61305,0.36653,0.96728,0.93295,0.88179,0.92989,0.73542,0.73382,0.49042,1.09063,0.0005546,0.0005546,0.0005546
75,1161.85,0.6286,0.36451,0.97152,0.95203,0.8587,0.92992,0.74098,0.77043,0.45746,1.13157,0.0005348,0.0005348,0.0005348
76,1177.22,0.61644,0.36614,0.97245,0.96327,0.8587,0.93476,0.74279,0.71811,0.4398,1.07549,0.000515,0.000515,0.000515
77,1192.59,0.61179,0.36627,0.96198,0.95024,0.86413,0.94107,0.74761,0.68275,0.3988,1.0728,0.0004952,0.0004952,0.0004952
78,1207.99,0.61242,0.36147,0.96608,0.95213,0.86476,0.93453,0.74342,0.72071,0.46115,1.08913,0.0004754,0.0004754,0.0004754
79,1223.21,0.60096,0.35274,0.96564,0.96895,0.85598,0.94,0.75121,0.7317,0.45472,1.08726,0.0004556,0.0004556,0.0004556
80,1238.52,0.59491,0.35122,0.9571,0.96548,0.87399,0.94267,0.75781,0.70255,0.46075,1.0675,0.0004358,0.0004358,0.0004358
81,1253.9,0.5886,0.34452,0.94807,0.9457,0.87551,0.93251,0.74987,0.71721,0.44597,1.08016,0.000416,0.000416,0.000416
82,1269.17,0.59437,0.3433,0.95553,0.94303,0.87713,0.93831,0.75462,0.7388,0.46598,1.09943,0.0003962,0.0003962,0.0003962
83,1284.47,0.57541,0.33619,0.94486,0.95812,0.87037,0.94065,0.75141,0.70368,0.44567,1.07052,0.0003764,0.0003764,0.0003764
84,1299.67,0.58225,0.3479,0.94837,0.94598,0.88031,0.93767,0.74807,0.71275,0.45332,1.07284,0.0003566,0.0003566,0.0003566
85,1314.88,0.56329,0.32975,0.94306,0.95692,0.87636,0.94122,0.75798,0.73752,0.44068,1.10865,0.0003368,0.0003368,0.0003368
86,1330.21,0.56738,0.32926,0.93826,0.95822,0.87257,0.93617,0.75297,0.74427,0.45463,1.09884,0.000317,0.000317,0.000317
87,1345.5,0.57146,0.32899,0.94028,0.94741,0.88113,0.94277,0.75254,0.72753,0.45645,1.07678,0.0002972,0.0002972,0.0002972
88,1360.73,0.56637,0.32952,0.9442,0.95483,0.8913,0.94497,0.75548,0.70477,0.40665,1.07813,0.0002774,0.0002774,0.0002774
89,1375.99,0.55421,0.32995,0.9352,0.95594,0.88443,0.94579,0.75373,0.69528,0.39408,1.06971,0.0002576,0.0002576,0.0002576
90,1391.26,0.54332,0.31956,0.93046,0.96002,0.88101,0.94042,0.75547,0.70038,0.43062,1.06763,0.0002378,0.0002378,0.0002378
91,1413.71,0.513,0.28835,0.91423,0.94892,0.875,0.93904,0.75334,0.71887,0.44503,1.07954,0.000218,0.000218,0.000218
92,1429.04,0.50335,0.27575,0.90516,0.94444,0.88587,0.94493,0.75752,0.68599,0.39717,1.06848,0.0001982,0.0001982,0.0001982
93,1444.31,0.49959,0.27185,0.90053,0.94344,0.89402,0.94552,0.75859,0.71048,0.43195,1.08178,0.0001784,0.0001784,0.0001784
94,1459.62,0.49027,0.2703,0.89827,0.9465,0.88932,0.94509,0.76009,0.69345,0.4167,1.07403,0.0001586,0.0001586,0.0001586
95,1474.98,0.49328,0.26774,0.90486,0.95555,0.88859,0.94687,0.75901,0.71928,0.43597,1.08441,0.0001388,0.0001388,0.0001388
96,1490.24,0.46958,0.25652,0.89269,0.95898,0.88451,0.94755,0.76182,0.71251,0.44585,1.08387,0.000119,0.000119,0.000119
97,1505.64,0.46799,0.2538,0.88387,0.95775,0.8932,0.94502,0.76588,0.70051,0.43094,1.09324,9.92e-05,9.92e-05,9.92e-05
98,1521.02,0.46172,0.24651,0.88406,0.95767,0.89146,0.94728,0.76359,0.70064,0.43442,1.0859,7.94e-05,7.94e-05,7.94e-05
99,1536.31,0.46152,0.25087,0.88247,0.9601,0.88264,0.94682,0.76576,0.69593,0.43415,1.08359,5.96e-05,5.96e-05,5.96e-05
100,1551.68,0.46579,0.25145,0.88158,0.94713,0.89266,0.94566,0.76521,0.68911,0.4082,1.07597,3.98e-05,3.98e-05,3.98e-05
