epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.2038,1.10662,1.62629,1.19065,0.01423,0.29484,0.00614,0.00312,nan,nan,nan,0.000651163,0.000651163,0.000651163
2,30.0541,1.31532,1.12734,1.29373,0.00155,0.00272,0.00057,6e-05,nan,nan,nan,0.00130478,0.00130478,0.00130478
3,41.8778,1.42068,1.20089,1.33487,0.0023,0.06386,0.00122,0.00041,nan,nan,nan,0.0019452,0.0019452,0.0019452
4,53.4672,1.41153,1.17004,1.34779,0.16905,0.03533,0.04604,0.02055,3.54094,5.89336,3.66995,0.0019406,0.0019406,0.0019406
5,65.454,1.33409,1.04509,1.30954,0.75981,0.56929,0.61463,0.3696,1.46438,1.90624,1.50026,0.0019208,0.0019208,0.0019208
6,77.4225,1.25412,0.94228,1.26182,0.84223,0.62092,0.69486,0.45486,1.33167,1.51579,1.36483,0.001901,0.001901,0.001901
7,89.4015,1.21123,0.89179,1.23226,0.7818,0.61413,0.67067,0.43258,1.33503,1.38288,1.36457,0.0018812,0.0018812,0.0018812
8,101.264,1.17686,0.86661,1.22174,0.83194,0.70245,0.77065,0.52503,1.15646,0.93617,1.25408,0.0018614,0.0018614,0.0018614
9,113.275,1.12456,0.80721,1.18438,0.85983,0.69174,0.76684,0.51049,1.16177,0.96531,1.21977,0.0018416,0.0018416,0.0018416
10,125.117,1.09821,0.7761,1.17406,0.88007,0.65803,0.75773,0.52877,1.14708,0.89541,1.23529,0.0018218,0.0018218,0.0018218
11,137.157,1.06744,0.7495,1.16347,0.8728,0.74584,0.81193,0.53604,1.15474,0.8544,1.25287,0.001802,0.001802,0.001802
12,149.18,1.05656,0.73155,1.1544,0.8662,0.74457,0.82066,0.55271,1.10508,0.82301,1.20976,0.0017822,0.0017822,0.0017822
13,161.171,1.03653,0.69119,1.14567,0.90783,0.78125,0.84981,0.59833,1.02863,0.71804,1.14253,0.0017624,0.0017624,0.0017624
14,173.194,1.02127,0.70333,1.14181,0.86014,0.70788,0.79253,0.54701,1.09442,0.84523,1.17488,0.0017426,0.0017426,0.0017426
15,185.05,1.01148,0.68499,1.12476,0.92176,0.77582,0.85662,0.61185,1.00029,0.64037,1.14764,0.0017228,0.0017228,0.0017228
16,197.061,1.00712,0.66774,1.12185,0.84935,0.69707,0.78991,0.51859,1.15853,0.84505,1.2437,0.001703,0.001703,0.001703
17,208.927,1.00131,0.68133,1.12131,0.91152,0.76986,0.84063,0.61782,0.9589,0.6522,1.1095,0.0016832,0.0016832,0.0016832
18,220.893,0.99034,0.64968,1.11957,0.90112,0.79212,0.86137,0.61296,0.99459,0.65155,1.12919,0.0016634,0.0016634,0.0016634
19,232.74,0.95382,0.62345,1.09666,0.89839,0.73283,0.81634,0.57893,1.03778,0.80735,1.16851,0.0016436,0.0016436,0.0016436
20,244.567,0.93816,0.62177,1.10079,0.91462,0.81507,0.88026,0.64471,0.94476,0.59365,1.10078,0.0016238,0.0016238,0.0016238
21,256.565,0.92566,0.61791,1.08076,0.92922,0.80274,0.88626,0.64236,0.93831,0.63914,1.09971,0.001604,0.001604,0.001604
