epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,201.638,0.75596,0.51324,1.05973,0.97699,0.97006,0.9905,0.80659,0.7285,0.41181,1.09868,0.0011882,0.0011882,0.0011882
43,206.136,0.73248,0.49766,1.0487,0.95812,0.96447,0.98809,0.80251,0.74166,0.4047,1.12457,0.0011684,0.0011684,0.0011684
44,210.628,0.74715,0.49537,1.04576,0.95399,0.94719,0.97995,0.80018,0.75016,0.42594,1.14722,0.0011486,0.0011486,0.0011486
45,215.126,0.73825,0.48802,1.04369,0.94272,0.97208,0.98734,0.80145,0.77207,0.42576,1.12774,0.0011288,0.0011288,0.0011288
46,220.066,0.73043,0.49525,1.04835,0.9669,0.96376,0.98252,0.79505,0.76806,0.42705,1.16602,0.001109,0.001109,0.001109
47,225.186,0.71818,0.48125,1.03075,0.97458,0.97462,0.99151,0.82028,0.73242,0.37767,1.122,0.0010892,0.0010892,0.0010892
48,229.736,0.71394,0.47766,1.03417,0.97396,0.94915,0.98187,0.79571,0.7743,0.41899,1.1563,0.0010694,0.0010694,0.0010694
49,234.201,0.70335,0.47761,1.03025,0.96503,0.96954,0.98133,0.80121,0.7262,0.39307,1.11614,0.0010496,0.0010496,0.0010496
50,238.719,0.71465,0.47321,1.02755,0.9731,0.96954,0.98846,0.7945,0.7662,0.3988,1.14843,0.0010298,0.0010298,0.0010298
51,243.347,0.70821,0.46869,1.03228,0.98101,0.95939,0.98859,0.80521,0.7489,0.40167,1.11253,0.00101,0.00101,0.00101
52,248.434,0.69377,0.45927,1.02038,0.97214,0.96193,0.98142,0.80594,0.7253,0.3932,1.11927,0.0009902,0.0009902,0.0009902
53,253.005,0.69396,0.46199,1.02154,0.96503,0.95431,0.98553,0.79172,0.7647,0.38869,1.13978,0.0009704,0.0009704,0.0009704
54,258.057,0.67964,0.44869,1.01274,0.977,0.97021,0.98981,0.8007,0.74415,0.37976,1.13574,0.0009506,0.0009506,0.0009506
55,262.577,0.67411,0.44462,1.01944,0.97891,0.95939,0.98733,0.79816,0.74299,0.41434,1.12123,0.0009308,0.0009308,0.0009308
56,267.715,0.67215,0.45545,1.01134,0.97201,0.96972,0.98824,0.82006,0.71834,0.36389,1.10575,0.000911,0.000911,0.000911
57,272.65,0.67549,0.44462,1.01191,0.96279,0.96954,0.9877,0.80967,0.74841,0.38626,1.13445,0.0008912,0.0008912,0.0008912
58,277.674,0.67,0.44815,1.01397,0.96691,0.96419,0.98467,0.80746,0.72201,0.3781,1.10749,0.0008714,0.0008714,0.0008714
59,282.593,0.65545,0.43483,1.00957,0.96706,0.96879,0.99062,0.81097,0.73802,0.37225,1.11092,0.0008516,0.0008516,0.0008516
60,287.463,0.65452,0.44072,1.00321,0.98212,0.97579,0.99001,0.82068,0.70281,0.37811,1.09125,0.0008318,0.0008318,0.0008318
61,291.969,0.64679,0.42667,0.99929,0.97184,0.97208,0.9876,0.82621,0.72252,0.36633,1.11015,0.000812,0.000812,0.000812
62,296.53,0.64623,0.43149,0.99951,0.96977,0.97718,0.98763,0.82407,0.69487,0.3754,1.0794,0.0007922,0.0007922,0.0007922
63,301.102,0.63824,0.43333,0.99669,0.98199,0.97208,0.98528,0.81802,0.71181,0.36613,1.12442,0.0007724,0.0007724,0.0007724
64,305.588,0.63463,0.41758,0.99681,0.97692,0.96687,0.98891,0.83149,0.70391,0.36023,1.09081,0.0007526,0.0007526,0.0007526
65,310.165,0.65027,0.43319,1.00067,0.98006,0.97208,0.99242,0.81793,0.71649,0.35981,1.10054,0.0007328,0.0007328,0.0007328
66,314.742,0.63036,0.41911,0.99688,0.96392,0.97716,0.98921,0.83014,0.68654,0.36701,1.08878,0.000713,0.000713,0.000713
67,319.542,0.61749,0.40833,0.98303,0.97452,0.9708,0.99132,0.83222,0.68454,0.35549,1.09294,0.0006932,0.0006932,0.0006932
68,324.612,0.62547,0.41473,0.98427,0.96016,0.97878,0.98958,0.82878,0.67599,0.3451,1.072,0.0006734,0.0006734,0.0006734
69,329.219,0.62158,0.42177,0.99001,0.97894,0.98223,0.99092,0.83335,0.66948,0.35306,1.06816,0.0006536,0.0006536,0.0006536
70,333.801,0.60606,0.40073,0.98468,0.98195,0.97462,0.99022,0.82982,0.69848,0.34128,1.07781,0.0006338,0.0006338,0.0006338
71,338.347,0.61419,0.39649,0.98537,0.97702,0.97098,0.98947,0.81816,0.73153,0.3777,1.1089,0.000614,0.000614,0.000614
72,342.881,0.60267,0.403,0.98608,0.98189,0.9634,0.98408,0.81704,0.70347,0.37856,1.08838,0.0005942,0.0005942,0.0005942
73,347.453,0.604,0.39973,0.98282,0.96972,0.97535,0.98967,0.82114,0.7014,0.36488,1.08961,0.0005744,0.0005744,0.0005744
74,351.984,0.59546,0.39748,0.97744,0.97803,0.97208,0.98455,0.82116,0.72234,0.36254,1.11151,0.0005546,0.0005546,0.0005546
75,356.562,0.58906,0.3922,0.97486,0.98706,0.968,0.98699,0.83111,0.68992,0.35531,1.09445,0.0005348,0.0005348,0.0005348
76,361.716,0.59122,0.39131,0.97517,0.97949,0.96951,0.98836,0.83996,0.68019,0.33618,1.08155,0.000515,0.000515,0.000515
77,366.82,0.5781,0.38146,0.96371,0.98209,0.97421,0.99006,0.83957,0.68446,0.33681,1.08508,0.0004952,0.0004952,0.0004952
78,371.566,0.57949,0.3845,0.97344,0.98561,0.95939,0.98777,0.83974,0.69748,0.3597,1.10697,0.0004754,0.0004754,0.0004754
79,376.481,0.57691,0.38586,0.97237,0.9713,0.9797,0.99111,0.84258,0.67404,0.33587,1.07471,0.0004556,0.0004556,0.0004556
80,381.206,0.58327,0.38127,0.97616,0.98171,0.97716,0.99063,0.83482,0.67347,0.33447,1.05992,0.0004358,0.0004358,0.0004358
81,385.718,0.56458,0.37124,0.96774,0.97216,0.97508,0.99004,0.83732,0.6695,0.33242,1.08348,0.000416,0.000416,0.000416
82,390.207,0.56622,0.38019,0.9757,0.98377,0.97716,0.99169,0.83715,0.66699,0.3311,1.05703,0.0003962,0.0003962,0.0003962
83,394.713,0.56998,0.37354,0.96385,0.9674,0.97907,0.98709,0.82822,0.71156,0.35794,1.10349,0.0003764,0.0003764,0.0003764
