epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,296.141,2.00841,1.30245,2.03012,0.92467,0.78261,0.86217,0.62496,1.93247,1.2918,2.03939,0.0011882,0.0011882,0.0011882
43,302.538,2.00352,1.29523,2.02325,0.913,0.77582,0.8587,0.62605,1.9731,1.33672,2.04868,0.0011684,0.0011684,0.0011684
44,309.07,2.00216,1.302,2.01776,0.90155,0.7663,0.84473,0.61667,1.93603,1.49605,2.02918,0.0011486,0.0011486,0.0011486
45,315.532,2.02119,1.29622,2.01479,0.87971,0.71739,0.80486,0.56601,2.14698,1.68939,2.13275,0.0011288,0.0011288,0.0011288
46,322.196,1.97687,1.2611,2.01556,0.90051,0.75014,0.84413,0.61464,1.99135,1.44718,2.06251,0.001109,0.001109,0.001109
47,328.511,1.97097,1.23862,2.00797,0.91675,0.76223,0.86949,0.63635,1.97035,1.32209,2.07253,0.0010892,0.0010892,0.0010892
48,334.912,1.99062,1.24023,2.00116,0.94987,0.78668,0.87618,0.64506,1.95765,1.26851,2.02708,0.0010694,0.0010694,0.0010694
49,341.507,1.95571,1.2354,1.99189,0.92256,0.76074,0.84802,0.61448,2.03346,1.43799,2.04937,0.0010496,0.0010496,0.0010496
50,347.838,1.92338,1.20949,1.98684,0.90608,0.74716,0.83863,0.6037,2.07441,1.44216,2.10287,0.0010298,0.0010298,0.0010298
51,354.138,1.95356,1.21738,1.97992,0.94778,0.7663,0.87674,0.64493,1.91361,1.22497,2.02074,0.00101,0.00101,0.00101
52,360.771,1.95484,1.22837,2.00383,0.92697,0.77606,0.8757,0.63731,1.93203,1.21647,2.03889,0.0009902,0.0009902,0.0009902
53,367.1,1.90508,1.17033,1.96133,0.89908,0.79076,0.86801,0.63792,1.94733,1.17772,2.03355,0.0009704,0.0009704,0.0009704
54,373.473,1.93681,1.21214,1.99135,0.91522,0.80978,0.88758,0.64778,1.93186,1.24266,2.02162,0.0009506,0.0009506,0.0009506
55,380.048,1.90011,1.19373,1.97711,0.9297,0.77263,0.87574,0.64609,1.99816,1.21315,2.04993,0.0009308,0.0009308,0.0009308
56,386.369,1.88304,1.16631,1.9641,0.91591,0.81658,0.88738,0.65091,1.92344,1.13264,2.01839,0.000911,0.000911,0.000911
57,392.71,1.87614,1.1593,1.95549,0.90944,0.80504,0.87902,0.64469,1.93178,1.15227,2.03882,0.0008912,0.0008912,0.0008912
58,399.307,1.84445,1.13097,1.95002,0.91337,0.78397,0.86422,0.61374,2.03831,1.47937,2.11789,0.0008714,0.0008714,0.0008714
59,405.501,1.82772,1.12867,1.95081,0.90474,0.81297,0.87505,0.64564,2.01138,1.25674,2.10637,0.0008516,0.0008516,0.0008516
60,411.794,1.86136,1.14126,1.94655,0.92866,0.81353,0.8947,0.65989,1.88942,1.0797,2.05069,0.0008318,0.0008318,0.0008318
61,418.083,1.83243,1.12856,1.94359,0.93083,0.79212,0.89028,0.66269,1.84843,1.11872,1.99373,0.000812,0.000812,0.000812
62,424.649,1.8163,1.09546,1.94443,0.91924,0.81964,0.87805,0.64068,1.93611,1.25652,2.03696,0.0007922,0.0007922,0.0007922
63,430.933,1.83749,1.11429,1.94263,0.92582,0.79891,0.88116,0.65063,1.86099,1.16736,2.01391,0.0007724,0.0007724,0.0007724
64,437.261,1.79444,1.10253,1.92525,0.94515,0.81937,0.89529,0.66487,1.85592,1.21003,2.00637,0.0007526,0.0007526,0.0007526
65,443.803,1.79308,1.07162,1.92649,0.93037,0.817,0.89003,0.66017,1.88832,1.23084,2.02017,0.0007328,0.0007328,0.0007328
66,450.128,1.78095,1.08128,1.90964,0.92883,0.7979,0.88766,0.65759,1.90768,1.23374,2.0309,0.000713,0.000713,0.000713
67,456.388,1.80828,1.06881,1.94219,0.93345,0.77582,0.87402,0.65504,1.86615,1.30595,1.99414,0.0006932,0.0006932,0.0006932
68,462.684,1.79543,1.07578,1.92159,0.91647,0.82745,0.9015,0.66588,1.82113,1.15708,2.00384,0.0006734,0.0006734,0.0006734
69,469.21,1.73294,1.03939,1.89841,0.92728,0.82473,0.89502,0.67351,1.83361,1.09267,1.9973,0.0006536,0.0006536,0.0006536
70,475.539,1.73429,1.05542,1.91155,0.95933,0.77989,0.88192,0.67259,1.83137,1.18326,2.00742,0.0006338,0.0006338,0.0006338
71,481.828,1.7572,1.0441,1.91754,0.95506,0.80853,0.89192,0.67924,1.82625,1.14493,2.00615,0.000614,0.000614,0.000614
72,488.372,1.7226,1.00172,1.90878,0.94344,0.81793,0.8969,0.6876,1.81134,1.17103,1.98939,0.0005942,0.0005942,0.0005942
73,494.648,1.72891,1.01808,1.91553,0.93655,0.8223,0.89712,0.67074,1.88502,1.11922,2.04068,0.0005744,0.0005744,0.0005744
74,500.871,1.70521,1.0149,1.88999,0.9397,0.81522,0.90551,0.68206,1.86402,1.05131,2.02306,0.0005546,0.0005546,0.0005546
75,507.461,1.72876,1.00736,1.90027,0.94928,0.82473,0.90749,0.68968,1.81151,1.10643,1.99665,0.0005348,0.0005348,0.0005348
76,513.7,1.72508,1.03553,1.90301,0.93519,0.82201,0.90562,0.67876,1.81214,1.05577,1.98383,0.000515,0.000515,0.000515
77,519.934,1.71313,1.02036,1.90234,0.95101,0.81759,0.90412,0.68041,1.7727,1.1652,1.98257,0.0004952,0.0004952,0.0004952
78,526.157,1.7039,1.00644,1.90246,0.94062,0.83832,0.91409,0.68664,1.79684,1.00844,2.02562,0.0004754,0.0004754,0.0004754
79,532.624,1.68012,0.98031,1.88529,0.92727,0.83696,0.90436,0.68742,1.7761,1.1331,2.00096,0.0004556,0.0004556,0.0004556
80,538.838,1.65328,0.98576,1.87429,0.95723,0.82104,0.90691,0.69127,1.77134,1.10789,1.98905,0.0004358,0.0004358,0.0004358
81,545.142,1.6368,0.96378,1.86311,0.95551,0.81708,0.91321,0.69269,1.7587,1.04402,1.97957,0.000416,0.000416,0.000416
82,551.666,1.66002,0.98499,1.87611,0.96917,0.81149,0.91376,0.69513,1.71592,1.06898,1.96822,0.0003962,0.0003962,0.0003962
83,557.975,1.63984,0.96749,1.87378,0.93951,0.81793,0.90219,0.68962,1.72774,1.06495,1.97982,0.0003764,0.0003764,0.0003764
84,564.299,1.64902,0.9832,1.86653,0.95744,0.82065,0.91342,0.7037,1.65354,1.00456,1.93116,0.0003566,0.0003566,0.0003566
85,570.916,1.60011,0.93485,1.85775,0.96307,0.80978,0.90339,0.69191,1.74717,1.06576,1.97247,0.0003368,0.0003368,0.0003368
86,577.134,1.63438,0.93627,1.86443,0.95586,0.8239,0.91094,0.69769,1.72449,1.04493,1.96899,0.000317,0.000317,0.000317
87,583.341,1.62539,0.93816,1.85727,0.94578,0.82957,0.913,0.69549,1.69763,1.01937,1.95854,0.0002972,0.0002972,0.0002972
88,589.664,1.5998,0.94214,1.85134,0.95876,0.83424,0.91591,0.70559,1.66351,0.95146,1.94285,0.0002774,0.0002774,0.0002774
89,596.195,1.60749,0.94954,1.8608,0.95174,0.83059,0.90952,0.70224,1.67359,0.99393,1.94132,0.0002576,0.0002576,0.0002576
90,602.414,1.55388,0.89539,1.84067,0.93895,0.82065,0.90222,0.69187,1.69583,1.06703,1.96272,0.0002378,0.0002378,0.0002378
91,617.728,1.4608,0.80488,1.80585,0.96201,0.82565,0.90427,0.69114,1.72821,1.04891,1.94686,0.000218,0.000218,0.000218
92,625.163,1.44621,0.76123,1.77538,0.94132,0.83288,0.91273,0.6965,1.7202,1.03352,1.96181,0.0001982,0.0001982,0.0001982
93,631.958,1.41164,0.72448,1.79081,0.93785,0.83288,0.91004,0.70036,1.70116,1.01906,1.95356,0.0001784,0.0001784,0.0001784
94,638.668,1.39636,0.74091,1.77749,0.95849,0.81561,0.91173,0.69741,1.7267,1.01411,1.97734,0.0001586,0.0001586,0.0001586
95,645.325,1.40652,0.72981,1.78747,0.94641,0.8356,0.91406,0.69648,1.72112,1.02782,1.97224,0.0001388,0.0001388,0.0001388
96,652.025,1.38951,0.72486,1.76343,0.93107,0.84647,0.91696,0.69805,1.71473,1.02919,1.96672,0.000119,0.000119,0.000119
97,658.431,1.38879,0.68471,1.76507,0.93367,0.84918,0.91886,0.70189,1.70435,0.99989,1.94672,9.92e-05,9.92e-05,9.92e-05
98,664.896,1.34308,0.6745,1.75278,0.94627,0.83758,0.91782,0.70169,1.69999,1.00836,1.94182,7.94e-05,7.94e-05,7.94e-05
99,671.715,1.34672,0.6948,1.75985,0.95747,0.83696,0.91901,0.70328,1.69955,1.01166,1.94055,5.96e-05,5.96e-05,5.96e-05
100,678.182,1.3752,0.69771,1.76585,0.95822,0.83832,0.91892,0.70496,1.69648,1.00535,1.94904,3.98e-05,3.98e-05,3.98e-05
