epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,288.307,0.91425,0.58452,1.01132,0.90634,0.81114,0.87999,0.65121,0.9388,0.59291,1.02609,0.0011882,0.0011882,0.0011882
43,294.26,0.90877,0.59022,1.00091,0.94279,0.78371,0.83214,0.60514,0.97581,0.83664,1.03231,0.0011684,0.0011684,0.0011684
44,300.114,0.89367,0.57953,0.99789,0.9292,0.78804,0.8735,0.63982,0.927,0.66104,1.01426,0.0011486,0.0011486,0.0011486
45,306.461,0.90952,0.56899,0.99165,0.9295,0.80616,0.89146,0.64415,0.91508,0.59089,1.00535,0.0011288,0.0011288,0.0011288
46,312.432,0.89435,0.5636,0.99902,0.91411,0.82473,0.89239,0.65865,0.87097,0.57228,0.9829,0.001109,0.001109,0.001109
47,318.741,0.88731,0.56381,0.99294,0.95978,0.81047,0.9067,0.66878,0.84687,0.55854,0.98318,0.0010892,0.0010892,0.0010892
48,324.467,0.91393,0.56346,0.99835,0.93644,0.82076,0.89895,0.65893,0.8857,0.5603,0.9955,0.0010694,0.0010694,0.0010694
49,330.353,0.88672,0.55512,0.98844,0.93288,0.81204,0.89515,0.64885,0.87115,0.61784,0.9914,0.0010496,0.0010496,0.0010496
50,336.453,0.8777,0.54908,0.9873,0.95522,0.80435,0.89972,0.65769,0.86654,0.55381,0.99208,0.0010298,0.0010298,0.0010298
51,342.211,0.88151,0.55144,0.98365,0.93086,0.82323,0.90849,0.65903,0.91008,0.59303,1.01683,0.00101,0.00101,0.00101
52,348.05,0.87492,0.54709,0.9893,0.92325,0.81726,0.89938,0.65984,0.86422,0.56522,0.98855,0.0009902,0.0009902,0.0009902
53,354.281,0.85643,0.53218,0.97371,0.94369,0.83424,0.89698,0.65385,0.88496,0.5792,1.01442,0.0009704,0.0009704,0.0009704
54,360.681,0.86743,0.53976,0.98444,0.93048,0.81831,0.8975,0.65632,0.85607,0.57375,0.98725,0.0009506,0.0009506,0.0009506
55,366.466,0.84839,0.52777,0.97713,0.93538,0.80641,0.88441,0.66365,0.88368,0.62537,0.9763,0.0009308,0.0009308,0.0009308
