epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,848.936,0.71897,0.44581,0.95308,0.92035,0.86348,0.90682,0.68254,0.84929,0.58343,1.0787,0.0007922,0.0007922,0.0007922
63,862.065,0.72804,0.44861,0.95326,0.9448,0.8356,0.91832,0.70506,0.75396,0.51498,1.01452,0.0007724,0.0007724,0.0007724
64,875.185,0.71057,0.4362,0.95217,0.93739,0.85438,0.92184,0.71167,0.7603,0.51136,1.00437,0.0007526,0.0007526,0.0007526
65,888.3,0.7281,0.43915,0.95646,0.94703,0.8587,0.92779,0.72172,0.75164,0.46839,1.00045,0.0007328,0.0007328,0.0007328
66,901.572,0.70405,0.42644,0.9428,0.94015,0.87511,0.93982,0.7271,0.7343,0.45877,0.99484,0.000713,0.000713,0.000713
67,914.776,0.71524,0.41991,0.9543,0.95277,0.83424,0.91943,0.72077,0.75668,0.53547,0.99475,0.0006932,0.0006932,0.0006932
68,927.86,0.70527,0.42561,0.94865,0.95445,0.8541,0.93351,0.73355,0.72908,0.49471,0.98379,0.0006734,0.0006734,0.0006734
69,941.104,0.69146,0.41665,0.94292,0.93649,0.86156,0.92536,0.72096,0.76001,0.50991,1.00587,0.0006536,0.0006536,0.0006536
70,954.18,0.68185,0.4134,0.93712,0.95297,0.85356,0.9258,0.72957,0.72504,0.47433,0.97477,0.0006338,0.0006338,0.0006338
71,967.304,0.68682,0.42112,0.94462,0.91795,0.86643,0.92583,0.70846,0.75984,0.49054,1.00443,0.000614,0.000614,0.000614
72,980.467,0.67649,0.3982,0.93845,0.95093,0.86821,0.91745,0.72586,0.72398,0.45991,0.98513,0.0005942,0.0005942,0.0005942
73,993.597,0.68006,0.40188,0.94224,0.94333,0.86413,0.92253,0.71919,0.73747,0.47762,1.00191,0.0005744,0.0005744,0.0005744
74,1006.69,0.66988,0.40267,0.93212,0.95175,0.87908,0.93662,0.73227,0.7293,0.46692,1.00888,0.0005546,0.0005546,0.0005546
75,1019.81,0.6755,0.39726,0.931,0.9704,0.84644,0.93029,0.72845,0.75061,0.44803,1.01213,0.0005348,0.0005348,0.0005348
76,1032.94,0.6688,0.39977,0.93671,0.95076,0.87364,0.94003,0.74896,0.74995,0.47367,1.01357,0.000515,0.000515,0.000515
77,1046.21,0.66815,0.39916,0.93018,0.92284,0.88859,0.94742,0.73742,0.7391,0.46712,1.0079,0.0004952,0.0004952,0.0004952
78,1059.32,0.66225,0.3997,0.93528,0.95274,0.87655,0.93888,0.74036,0.70318,0.43901,0.9809,0.0004754,0.0004754,0.0004754
79,1072.39,0.64341,0.38764,0.92596,0.93634,0.87092,0.93624,0.7444,0.71114,0.48592,0.97932,0.0004556,0.0004556,0.0004556
80,1085.47,0.6384,0.37981,0.92065,0.95439,0.88315,0.94668,0.74966,0.72139,0.46474,0.98895,0.0004358,0.0004358,0.0004358
81,1098.64,0.62595,0.37443,0.91096,0.94876,0.88052,0.94079,0.74536,0.70851,0.49835,0.99753,0.000416,0.000416,0.000416
82,1111.77,0.64575,0.38185,0.92322,0.95108,0.87176,0.94033,0.73536,0.72951,0.48398,1.0153,0.0003962,0.0003962,0.0003962
83,1124.86,0.63262,0.37753,0.92061,0.94338,0.87092,0.93691,0.74379,0.73141,0.46024,0.99903,0.0003764,0.0003764,0.0003764
84,1137.95,0.62844,0.37961,0.91916,0.95823,0.88179,0.94585,0.74862,0.72576,0.45784,1.01169,0.0003566,0.0003566,0.0003566
85,1151.09,0.60934,0.36309,0.91222,0.96222,0.86685,0.94189,0.74656,0.73507,0.48309,1.02397,0.0003368,0.0003368,0.0003368
86,1164.24,0.62275,0.36007,0.91165,0.93664,0.88377,0.94392,0.75306,0.72867,0.49172,1.0122,0.000317,0.000317,0.000317
87,1177.5,0.6162,0.36284,0.909,0.95131,0.876,0.93679,0.75016,0.73024,0.5107,1.01201,0.0002972,0.0002972,0.0002972
88,1190.57,0.6175,0.3619,0.91323,0.9534,0.875,0.93349,0.74968,0.7239,0.50314,1.01332,0.0002774,0.0002774,0.0002774
89,1203.67,0.61115,0.36262,0.90973,0.95992,0.87908,0.93601,0.74467,0.7235,0.50851,1.00499,0.0002576,0.0002576,0.0002576
90,1216.7,0.59408,0.35008,0.90429,0.96548,0.87772,0.91814,0.73329,0.72233,0.56963,1.00175,0.0002378,0.0002378,0.0002378
91,1237.85,0.57769,0.32496,0.89866,0.97104,0.86549,0.9336,0.74446,0.71572,0.44819,0.99847,0.000218,0.000218,0.000218
92,1251.07,0.56057,0.31306,0.88536,0.95004,0.87851,0.92994,0.73717,0.72033,0.43873,1.0039,0.0001982,0.0001982,0.0001982
93,1264.26,0.5462,0.30133,0.88449,0.97715,0.86005,0.9411,0.75291,0.71992,0.44615,1.00104,0.0001784,0.0001784,0.0001784
94,1277.42,0.54668,0.30499,0.88187,0.94746,0.88201,0.93488,0.7485,0.7285,0.4757,1.00772,0.0001586,0.0001586,0.0001586
95,1290.65,0.53731,0.29375,0.88228,0.97431,0.87588,0.94183,0.75211,0.70673,0.47209,0.98957,0.0001388,0.0001388,0.0001388
96,1303.78,0.52214,0.28807,0.87652,0.97263,0.86914,0.94788,0.75397,0.71551,0.47277,0.99378,0.000119,0.000119,0.000119
97,1317.08,0.52227,0.28491,0.87107,0.97856,0.86812,0.94699,0.75877,0.71946,0.49061,0.99315,9.92e-05,9.92e-05,9.92e-05
98,1330.37,0.51649,0.28316,0.86924,0.97114,0.86869,0.94609,0.75826,0.72521,0.50546,0.99935,7.94e-05,7.94e-05,7.94e-05
99,1343.49,0.50932,0.27749,0.86749,0.97697,0.86451,0.94946,0.76273,0.72014,0.49718,0.99515,5.96e-05,5.96e-05,5.96e-05
100,1356.72,0.52416,0.28125,0.87194,0.9698,0.87263,0.95075,0.76283,0.71805,0.48432,0.9958,3.98e-05,3.98e-05,3.98e-05
