epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,178.855,0.70894,0.48827,1.03692,0.96992,0.98212,0.99019,0.80084,0.74714,0.38347,1.11203,0.0011882,0.0011882,0.0011882
43,182.84,0.68631,0.46438,1.02506,0.96786,0.9797,0.98392,0.79698,0.76137,0.40956,1.12995,0.0011684,0.0011684,0.0011684
44,186.786,0.69007,0.46187,1.01552,0.96693,0.96483,0.98281,0.79612,0.76928,0.41948,1.12695,0.0011486,0.0011486,0.0011486
45,190.742,0.68743,0.45674,1.01486,0.97455,0.97207,0.98376,0.8044,0.73524,0.39207,1.10531,0.0011288,0.0011288,0.0011288
46,194.737,0.681,0.46153,1.02075,0.96723,0.97392,0.98425,0.78886,0.77291,0.40583,1.16958,0.001109,0.001109,0.001109
47,198.695,0.67091,0.44799,1.00615,0.97374,0.95939,0.98176,0.78948,0.75818,0.40568,1.12838,0.0010892,0.0010892,0.0010892
48,202.816,0.66485,0.4495,1.01161,0.97425,0.9602,0.98565,0.80579,0.73895,0.409,1.11711,0.0010694,0.0010694,0.0010694
49,206.806,0.65987,0.45085,1.00786,0.97205,0.97083,0.9835,0.80622,0.71885,0.3914,1.10194,0.0010496,0.0010496,0.0010496
50,210.781,0.66426,0.44753,1.00334,0.97072,0.97716,0.99113,0.79805,0.73492,0.40752,1.10023,0.0010298,0.0010298,0.0010298
51,214.755,0.65322,0.44247,1.00462,0.97881,0.97716,0.99155,0.81168,0.75693,0.38755,1.12253,0.00101,0.00101,0.00101
52,218.766,0.65125,0.42798,0.99735,0.97946,0.96845,0.98998,0.80186,0.72203,0.39669,1.10743,0.0009902,0.0009902,0.0009902
53,222.733,0.64991,0.43196,1.00176,0.97759,0.97462,0.98585,0.81442,0.69928,0.37744,1.07127,0.0009704,0.0009704,0.0009704
54,226.86,0.6361,0.42226,0.99473,0.97033,0.97716,0.9874,0.81064,0.7333,0.40007,1.08773,0.0009506,0.0009506,0.0009506
55,230.839,0.62063,0.41693,0.99628,0.97581,0.96954,0.98741,0.81678,0.69522,0.3943,1.07773,0.0009308,0.0009308,0.0009308
56,234.832,0.62089,0.42683,0.99096,0.98183,0.97462,0.99025,0.81599,0.7059,0.38231,1.07603,0.000911,0.000911,0.000911
57,238.797,0.63716,0.42281,0.99343,0.98043,0.97716,0.98594,0.80471,0.72476,0.40586,1.13562,0.0008912,0.0008912,0.0008912
58,242.773,0.62703,0.41911,0.99448,0.97773,0.96954,0.99158,0.80002,0.7214,0.38638,1.09161,0.0008714,0.0008714,0.0008714
59,246.755,0.61004,0.41279,0.98604,0.97365,0.9797,0.99086,0.79653,0.75087,0.39801,1.13435,0.0008516,0.0008516,0.0008516
60,250.874,0.61112,0.41495,0.9823,0.98214,0.9797,0.99057,0.80985,0.71988,0.36283,1.1007,0.0008318,0.0008318,0.0008318
61,254.834,0.61071,0.40245,0.98338,0.97397,0.97462,0.98737,0.81489,0.72296,0.37672,1.09039,0.000812,0.000812,0.000812
62,258.828,0.59835,0.40039,0.97726,0.97356,0.98985,0.99057,0.81156,0.7061,0.36822,1.08181,0.0007922,0.0007922,0.0007922
63,262.808,0.59839,0.40207,0.97914,0.97967,0.97851,0.99057,0.82781,0.71119,0.36095,1.08752,0.0007724,0.0007724,0.0007724
64,266.803,0.59355,0.39582,0.97615,0.97977,0.98346,0.98809,0.83193,0.69712,0.35571,1.07734,0.0007526,0.0007526,0.0007526
65,270.822,0.60011,0.40203,0.97742,0.98718,0.97745,0.98714,0.81582,0.71819,0.36713,1.11094,0.0007328,0.0007328,0.0007328
66,274.791,0.58436,0.39291,0.97756,0.97734,0.98542,0.99185,0.81024,0.72066,0.36274,1.10771,0.000713,0.000713,0.000713
67,278.912,0.57623,0.39108,0.96576,0.98468,0.97879,0.99169,0.81233,0.70835,0.35228,1.09339,0.0006932,0.0006932,0.0006932
68,282.897,0.57775,0.39106,0.96563,0.97726,0.98156,0.98971,0.81658,0.7111,0.36229,1.10069,0.0006734,0.0006734,0.0006734
69,286.863,0.57884,0.39157,0.97357,0.98423,0.98223,0.98667,0.8227,0.69334,0.35166,1.08846,0.0006536,0.0006536,0.0006536
70,290.836,0.56465,0.38411,0.96558,0.98474,0.98273,0.99006,0.82365,0.69491,0.35077,1.08389,0.0006338,0.0006338,0.0006338
71,294.813,0.56433,0.37772,0.96493,0.98041,0.98223,0.98893,0.81282,0.7191,0.35556,1.12467,0.000614,0.000614,0.000614
72,298.785,0.55737,0.37902,0.96541,0.98754,0.97716,0.99146,0.81696,0.71711,0.36886,1.10209,0.0005942,0.0005942,0.0005942
73,302.918,0.55741,0.37205,0.96226,0.97973,0.98131,0.99143,0.82256,0.70436,0.36012,1.08204,0.0005744,0.0005744,0.0005744
74,306.904,0.54326,0.36741,0.95513,0.9822,0.98035,0.98722,0.8216,0.72675,0.36128,1.12765,0.0005546,0.0005546,0.0005546
75,310.881,0.54177,0.36611,0.95597,0.98454,0.97716,0.9898,0.82903,0.68282,0.34155,1.08151,0.0005348,0.0005348,0.0005348
76,314.844,0.54986,0.37019,0.96202,0.98258,0.97716,0.9876,0.82334,0.70259,0.34293,1.11053,0.000515,0.000515,0.000515
77,318.821,0.52903,0.35394,0.94333,0.98489,0.9797,0.9876,0.82913,0.69707,0.33889,1.10519,0.0004952,0.0004952,0.0004952
78,322.795,0.53043,0.35505,0.95143,0.98726,0.98358,0.98952,0.82837,0.66698,0.32864,1.08734,0.0004754,0.0004754,0.0004754
79,326.907,0.53318,0.35923,0.95663,0.98811,0.98223,0.9927,0.81821,0.6802,0.34191,1.07992,0.0004556,0.0004556,0.0004556
80,330.878,0.53533,0.35541,0.95646,0.98469,0.97945,0.98697,0.82288,0.68067,0.33105,1.08233,0.0004358,0.0004358,0.0004358
81,334.844,0.51526,0.34567,0.94653,0.98221,0.98097,0.98738,0.82601,0.69781,0.33944,1.10309,0.000416,0.000416,0.000416
82,338.812,0.51936,0.35645,0.95661,0.98881,0.98477,0.98971,0.82797,0.68195,0.34595,1.08159,0.0003962,0.0003962,0.0003962
83,342.78,0.52148,0.34994,0.94842,0.98481,0.98724,0.98902,0.82707,0.69025,0.33945,1.09596,0.0003764,0.0003764,0.0003764
